time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
104.187,-0.4,-1.38,-0.26,-2.28,-3.99,-0.02,1.53,-1.08,-2.89
104.193,-0.4,-1.38,-0.26,-3.21,-4.01,-0.72,1.53,-1.08,-2.89
104.206,-0.57,-1.41,-0.27,-3.21,-4.01,-0.72,1.53,-1.08,-2.89
104.213,-0.57,-1.41,-0.27,-4.4,-3.94,-2.18,1.53,-1.08,-2.89
104.233,-0.57,-1.41,-0.27,-5.49,-2.99,-3.66,1.53,-1.08,-2.89
104.265,-0.57,-1.41,-0.27,-6.54,-1.03,-5.08,1.53,-1.08,-2.89
104.268,-0.57,-1.41,-0.27,-6.54,-1.03,-5.08,2.6,1.0,-1.51
104.274,-0.76,-0.91,-0.55,-6.54,-1.03,-5.08,2.6,1.0,-1.51
104.277,-0.76,-0.91,-0.55,-6.35,0.97,-5.69,2.6,1.0,-1.51
104.293,-0.76,-0.91,-0.55,-6.17,2.68,-5.93,2.6,1.0,-1.51
104.314,-0.76,-0.91,-0.55,-4.82,3.44,-5.3,2.6,1.0,-1.51
104.317,-0.76,-0.91,-0.55,-4.82,3.44,-5.3,0.69,-0.22,0.22
104.339,-0.76,-0.91,-0.55,-3.87,3.73,-4.68,0.69,-0.22,0.22
104.34,-0.52,-0.61,-0.38,-3.87,3.73,-4.68,0.69,-0.22,0.22
104.354,-0.52,-0.61,-0.38,-2.65,4.1,-3.88,0.69,-0.22,0.22
104.373,-0.52,-0.61,-0.38,-1.97,4.35,-3.39,0.69,-0.22,0.22
104.381,-0.52,-0.61,-0.38,-1.97,4.35,-3.39,-0.15,-0.88,0.81
104.393,-0.52,-0.61,-0.38,-1.06,4.14,-2.75,-0.15,-0.88,0.81
104.4,-0.32,-0.57,-0.23,-1.06,4.14,-2.75,-0.15,-0.88,0.81
104.413,-0.32,-0.57,-0.23,-0.42,4.03,-2.47,-0.15,-0.88,0.81
104.433,-0.32,-0.57,-0.23,0.15,3.76,-2.06,-0.15,-0.88,0.81
104.446,-0.32,-0.57,-0.23,0.15,3.76,-2.06,-0.27,-1.17,0.46
104.454,-0.32,-0.57,-0.23,0.43,3.4,-2.01,-0.27,-1.17,0.46
104.465,-0.26,-0.66,-0.19,0.43,3.4,-2.01,-0.27,-1.17,0.46
104.473,-0.26,-0.66,-0.19,0.43,2.98,-1.8,-0.27,-1.17,0.46
104.493,-0.26,-0.66,-0.19,0.19,2.28,-1.78,-0.27,-1.17,0.46
104.513,-0.26,-0.66,-0.19,-0.01,1.5,-1.4,-0.27,-1.17,0.46
104.515,-0.26,-0.66,-0.19,-0.01,1.5,-1.4,-0.42,-1.21,-0.0
104.531,-0.34,-0.85,-0.12,-0.01,1.5,-1.4,-0.42,-1.21,-0.0
104.534,-0.34,-0.85,-0.12,-0.22,1.17,-1.06,-0.42,-1.21,-0.0
104.553,-0.34,-0.85,-0.12,-0.32,0.95,-0.72,-0.42,-1.21,-0.0
104.573,-0.34,-0.85,-0.12,-0.16,0.53,-0.63,-0.42,-1.21,-0.0
104.576,-0.34,-0.85,-0.12,-0.16,0.53,-0.63,-0.01,-0.96,-0.25
104.593,-0.34,-0.85,-0.12,0.06,-0.42,-0.85,-0.01,-0.96,-0.25
104.596,-0.3,-1.04,-0.12,0.06,-0.42,-0.85,-0.01,-0.96,-0.25
104.613,-0.3,-1.04,-0.12,0.03,-1.53,-1.59,-0.01,-0.96,-0.25
104.633,-0.3,-1.04,-0.12,-0.71,-2.45,-2.37,-0.01,-0.96,-0.25
104.641,-0.3,-1.04,-0.12,-0.71,-2.45,-2.37,0.69,0.25,-0.75
104.654,-0.3,-1.04,-0.12,-1.91,-1.76,-2.94,0.69,0.25,-0.75
104.661,-0.54,-1.09,-0.3,-1.91,-1.76,-2.94,0.69,0.25,-0.75
104.673,-0.54,-1.09,-0.3,-3.09,-0.58,-2.8,0.69,0.25,-0.75
104.693,-0.54,-1.09,-0.3,-3.59,-0.96,-2.36,0.69,0.25,-0.75
104.71,-0.54,-1.09,-0.3,-3.59,-0.96,-2.36,0.02,-0.26,0.01
104.713,-0.54,-1.09,-0.3,-2.43,-3.13,-1.69,0.02,-0.26,0.01
104.73,-0.41,-1.39,-0.19,-2.43,-3.13,-1.69,0.02,-0.26,0.01
104.733,-0.41,-1.39,-0.19,-1.05,-3.95,-1.96,0.02,-0.26,0.01
104.753,-0.41,-1.39,-0.19,-1.24,-2.94,-3.18,0.02,-0.26,0.01
104.773,-0.41,-1.39,-0.19,-2.59,-2.04,-4.16,0.02,-0.26,0.01
104.775,-0.41,-1.39,-0.19,-2.59,-2.04,-4.16,0.2,0.36,-0.3
104.791,-0.63,-1.16,-0.44,-2.59,-2.04,-4.16,0.2,0.36,-0.3
104.793,-0.63,-1.16,-0.44,-3.44,-1.74,-4.08,0.2,0.36,-0.3
104.813,-0.63,-1.16,-0.44,-3.64,-2.25,-3.22,0.2,0.36,-0.3
104.833,-0.63,-1.16,-0.44,-3.29,-3.54,-1.86,0.2,0.36,-0.3
104.837,-0.63,-1.16,-0.44,-3.29,-3.54,-1.86,-0.99,0.93,0.72
104.853,-0.63,-1.16,-0.44,-3.13,-3.99,-0.87,-0.99,0.93,0.72
104.856,-0.62,-1.37,-0.16,-3.13,-3.99,-0.87,-0.99,0.93,0.72
104.873,-0.62,-1.37,-0.16,-2.83,-3.85,-0.21,-0.99,0.93,0.72
104.893,-0.62,-1.37,-0.16,-2.19,-3.02,0.13,-0.99,0.93,0.72
104.901,-0.62,-1.37,-0.16,-2.19,-3.02,0.13,-0.96,1.1,1.48
104.913,-0.62,-1.37,-0.16,-1.34,-2.19,0.31,-0.96,1.1,1.48
104.932,-0.47,-1.14,-0.12,-1.34,-2.19,0.31,-0.96,1.1,1.48
104.933,-0.47,-1.14,-0.12,-0.62,-1.89,0.62,-0.96,1.1,1.48
104.953,-0.47,-1.14,-0.12,-0.1,-1.62,1.06,-0.96,1.1,1.48
104.966,-0.47,-1.14,-0.12,-0.1,-1.62,1.06,-1.09,1.8,1.64
104.973,-0.47,-1.14,-0.12,-0.04,-1.12,1.7,-1.09,1.8,1.64
104.987,-0.43,-0.95,-0.03,-0.04,-1.12,1.7,-1.09,1.8,1.64
104.993,-0.43,-0.95,-0.03,0.06,-0.38,2.21,-1.09,1.8,1.64
105.013,-0.43,-0.95,-0.03,0.37,0.09,2.72,-1.09,1.8,1.64
105.033,-0.43,-0.95,-0.03,0.92,0.41,3.02,-1.09,1.8,1.64
105.034,-0.43,-0.95,-0.03,0.92,0.41,3.02,-1.15,1.43,1.76
105.051,-0.32,-0.78,0.03,0.92,0.41,3.02,-1.15,1.43,1.76
105.055,-0.32,-0.78,0.03,1.65,0.47,3.38,-1.15,1.43,1.76
105.073,-0.32,-0.78,0.03,2.17,0.53,3.45,-1.15,1.43,1.76
105.093,-0.32,-0.78,0.03,2.64,0.49,3.72,-1.15,1.43,1.76
105.096,-0.32,-0.78,0.03,2.64,0.49,3.72,-0.92,1.3,1.38
105.113,-0.32,-0.78,0.03,2.83,0.37,3.65,-0.92,1.3,1.38
105.115,-0.22,-0.77,0.02,2.83,0.37,3.65,-0.92,1.3,1.38
105.136,-0.22,-0.77,0.02,2.86,-0.02,3.95,-0.92,1.3,1.38
105.153,-0.22,-0.77,0.02,2.53,0.03,4.05,-0.92,1.3,1.38
105.161,-0.22,-0.77,0.02,2.53,0.03,4.05,-0.7,1.18,0.73
105.173,-0.22,-0.77,0.02,2.14,-0.02,4.38,-0.7,1.18,0.73
105.181,-0.31,-0.77,0.05,2.14,-0.02,4.38,-0.7,1.18,0.73
105.193,-0.31,-0.77,0.05,1.86,0.33,4.36,-0.7,1.18,0.73
105.213,-0.31,-0.77,0.05,1.93,0.23,4.43,-0.7,1.18,0.73
105.23,-0.31,-0.77,0.05,1.93,0.23,4.43,-0.46,0.34,0.51
105.233,-0.31,-0.77,0.05,2.19,-0.3,4.17,-0.46,0.34,0.51
105.246,-0.25,-0.87,0.02,2.19,-0.3,4.17,-0.46,0.34,0.51
105.253,-0.25,-0.87,0.02,2.56,-1.03,4.13,-0.46,0.34,0.51
105.273,-0.25,-0.87,0.02,2.44,-1.32,3.84,-0.46,0.34,0.51
105.293,-0.25,-0.87,0.02,2.46,-1.33,3.81,-0.46,0.34,0.51
105.294,-0.25,-0.87,0.02,2.46,-1.33,3.81,-0.01,-0.27,-0.03
105.311,-0.25,-0.92,0.0,2.46,-1.33,3.81,-0.01,-0.27,-0.03
105.314,-0.25,-0.92,0.0,2.36,-1.0,3.47,-0.01,-0.27,-0.03
105.334,-0.25,-0.92,0.0,2.79,-1.41,3.25,-0.01,-0.27,-0.03
105.353,-0.25,-0.92,0.0,3.01,-2.57,2.77,-0.01,-0.27,-0.03
105.356,-0.25,-0.92,0.0,3.01,-2.57,2.77,0.47,-0.66,-0.74
105.373,-0.25,-0.92,0.0,3.46,-3.07,2.51,0.47,-0.66,-0.74
105.375,-0.1,-1.19,-0.05,3.46,-3.07,2.51,0.47,-0.66,-0.74
105.393,-0.1,-1.19,-0.05,2.73,-3.27,2.22,0.47,-0.66,-0.74
105.413,-0.1,-1.19,-0.05,1.3,-3.1,2.31,0.47,-0.66,-0.74
105.431,-0.1,-1.19,-0.05,1.3,-3.1,2.31,1.02,-1.02,-2.13
105.433,-0.1,-1.19,-0.05,-0.28,-2.61,1.91,1.02,-1.02,-2.13
105.441,-0.44,-1.2,-0.03,-0.28,-2.61,1.91,1.02,-1.02,-2.13
105.453,-0.44,-1.2,-0.03,-1.43,-2.57,1.28,1.02,-1.02,-2.13
105.473,-0.44,-1.2,-0.03,-1.9,-2.62,0.03,1.02,-1.02,-2.13
105.487,-0.44,-1.2,-0.03,-1.9,-2.62,0.03,1.9,-0.89,-1.86
105.493,-0.44,-1.2,-0.03,-2.51,-2.97,-1.19,1.9,-0.89,-1.86
105.506,-0.59,-1.26,-0.26,-2.51,-2.97,-1.19,1.9,-0.89,-1.86
105.513,-0.59,-1.26,-0.26,-3.46,-2.63,-1.77,1.9,-0.89,-1.86
105.533,-0.59,-1.26,-0.26,-3.43,-2.2,-2.47,1.9,-0.89,-1.86
105.553,-0.59,-1.26,-0.26,-3.35,-1.43,-3.34,1.9,-0.89,-1.86
105.555,-0.59,-1.26,-0.26,-3.35,-1.43,-3.34,1.53,-1.07,-1.07
105.571,-0.59,-1.04,-0.37,-3.35,-1.43,-3.34,1.53,-1.07,-1.07
105.573,-0.59,-1.04,-0.37,-3.63,-0.46,-3.86,1.53,-1.07,-1.07
105.593,-0.59,-1.04,-0.37,-3.42,0.8,-3.86,1.53,-1.07,-1.07
105.614,-0.59,-1.04,-0.37,-3.03,2.12,-4.24,1.53,-1.07,-1.07
105.616,-0.59,-1.04,-0.37,-3.03,2.12,-4.24,1.06,-0.69,-0.2
105.634,-0.59,-1.04,-0.37,-2.27,3.0,-4.09,1.06,-0.69,-0.2
105.636,-0.46,-0.66,-0.36,-2.27,3.0,-4.09,1.06,-0.69,-0.2
105.653,-0.46,-0.66,-0.36,-1.85,3.51,-3.85,1.06,-0.69,-0.2
105.673,-0.46,-0.66,-0.36,-1.35,3.61,-3.26,1.06,-0.69,-0.2
105.681,-0.46,-0.66,-0.36,-1.35,3.61,-3.26,0.34,-1.06,0.07
105.693,-0.46,-0.66,-0.36,-1.09,3.72,-3.04,0.34,-1.06,0.07
105.708,-0.37,-0.59,-0.23,-1.09,3.72,-3.04,0.34,-1.06,0.07
105.713,-0.37,-0.59,-0.23,-0.72,3.86,-2.73,0.34,-1.06,0.07
105.733,-0.37,-0.59,-0.23,-0.55,3.93,-2.51,0.34,-1.06,0.07
105.746,-0.37,-0.59,-0.23,-0.55,3.93,-2.51,0.17,-0.89,-0.12
105.753,-0.37,-0.59,-0.23,-0.39,3.36,-2.18,0.17,-0.89,-0.12
105.765,-0.36,-0.67,-0.16,-0.39,3.36,-2.18,0.17,-0.89,-0.12
105.773,-0.36,-0.67,-0.16,-0.74,2.89,-2.26,0.17,-0.89,-0.12
105.793,-0.36,-0.67,-0.16,-1.2,2.92,-2.28,0.17,-0.89,-0.12
105.813,-0.36,-0.67,-0.16,-1.69,3.21,-2.47,0.17,-0.89,-0.12
105.814,-0.36,-0.67,-0.16,-1.69,3.21,-2.47,0.27,-0.52,-0.24
105.831,-0.49,-0.67,-0.2,-1.69,3.21,-2.47,0.27,-0.52,-0.24
105.836,-0.49,-0.67,-0.2,-1.65,2.89,-2.46,0.27,-0.52,-0.24
105.853,-0.49,-0.67,-0.2,-1.21,1.67,-2.67,0.27,-0.52,-0.24
105.873,-0.49,-0.67,-0.2,-0.77,0.0,-2.79,0.27,-0.52,-0.24
105.876,-0.49,-0.67,-0.2,-0.77,0.0,-2.79,0.12,-0.4,-0.23
105.893,-0.49,-0.67,-0.2,-0.93,-1.58,-3.18,0.12,-0.4,-0.23
105.895,-0.42,-1.17,-0.28,-0.93,-1.58,-3.18,0.12,-0.4,-0.23
105.913,-0.42,-1.17,-0.28,-1.54,-2.77,-3.27,0.12,-0.4,-0.23
105.935,-0.42,-1.17,-0.28,-2.35,-3.24,-2.97,0.12,-0.4,-0.23
105.944,-0.42,-1.17,-0.28,-2.35,-3.24,-2.97,-0.5,-0.43,-0.52
105.962,-0.42,-1.17,-0.28,-2.94,-2.79,-2.14,-0.5,-0.43,-0.52
105.964,-0.64,-1.23,-0.15,-2.94,-2.79,-2.14,-0.5,-0.43,-0.52
105.977,-0.64,-1.23,-0.15,-3.58,-2.35,-1.2,-0.5,-0.43,-0.52
105.993,-0.64,-1.23,-0.15,-3.27,-2.87,-0.42,-0.5,-0.43,-0.52
106.013,-0.64,-1.23,-0.15,-3.27,-2.87,-0.42,-0.25,-0.82,0.21
106.015,-0.64,-1.23,-0.15,-2.38,-3.43,-0.4,-0.25,-0.82,0.21
106.026,-0.46,-1.33,-0.08,-2.38,-3.43,-0.4,-0.25,-0.82,0.21
106.033,-0.46,-1.33,-0.08,-1.31,-3.32,-0.96,-0.25,-0.82,0.21
106.053,-0.46,-1.33,-0.08,-0.96,-2.36,-1.94,-0.25,-0.82,0.21
106.073,-0.46,-1.33,-0.08,-1.05,-1.69,-2.55,-0.25,-0.82,0.21
106.075,-0.46,-1.33,-0.08,-1.05,-1.69,-2.55,0.32,0.6,0.16
106.091,-0.45,-1.07,-0.29,-1.05,-1.69,-2.55,0.32,0.6,0.16
106.093,-0.45,-1.07,-0.29,-1.41,-0.99,-2.83,0.32,0.6,0.16
106.113,-0.45,-1.07,-0.29,-1.78,-0.39,-2.73,0.32,0.6,0.16
106.139,-0.45,-1.07,-0.29,-2.13,-0.2,-2.69,0.32,0.6,0.16
106.141,-0.45,-1.07,-0.29,-2.13,-0.2,-2.69,-0.17,1.44,0.46
106.153,-0.45,-1.07,-0.29,-1.97,-0.46,-2.34,-0.17,1.44,0.46
106.155,-0.54,-1.02,-0.28,-1.97,-0.46,-2.34,-0.17,1.44,0.46
106.173,-0.54,-1.02,-0.28,-1.4,-1.0,-1.92,-0.17,1.44,0.46
106.193,-0.54,-1.02,-0.28,-1.03,-1.91,-1.45,-0.17,1.44,0.46
106.208,-0.54,-1.02,-0.28,-1.03,-1.91,-1.45,-0.79,1.72,0.68
106.213,-0.54,-1.02,-0.28,-1.13,-2.06,-0.8,-0.79,1.72,0.68
106.229,-0.51,-1.12,-0.18,-1.13,-2.06,-0.8,-0.79,1.72,0.68
106.233,-0.51,-1.12,-0.18,-1.45,-1.52,-0.16,-0.79,1.72,0.68
106.253,-0.51,-1.12,-0.18,-1.5,-1.11,0.67,-0.79,1.72,0.68
106.266,-0.51,-1.12,-0.18,-1.5,-1.11,0.67,-1.33,1.36,0.94
106.273,-0.51,-1.12,-0.18,-1.21,-0.95,1.48,-1.33,1.36,0.94
106.286,-0.51,-1.01,-0.01,-1.21,-0.95,1.48,-1.33,1.36,0.94
106.293,-0.51,-1.01,-0.01,-0.91,-1.01,2.28,-1.33,1.36,0.94
106.313,-0.51,-1.01,-0.01,-0.63,-0.86,2.66,-1.33,1.36,0.94
106.333,-0.51,-1.01,-0.01,-0.36,-0.73,3.05,-1.33,1.36,0.94
106.335,-0.51,-1.01,-0.01,-0.36,-0.73,3.05,-1.21,0.87,1.23
106.351,-0.45,-0.91,0.04,-0.36,-0.73,3.05,-1.21,0.87,1.23
106.354,-0.45,-0.91,0.04,0.07,-0.43,3.18,-1.21,0.87,1.23
106.373,-0.45,-0.91,0.04,0.57,-0.3,3.36,-1.21,0.87,1.23
106.393,-0.45,-0.91,0.04,0.98,-0.1,3.39,-1.21,0.87,1.23
106.396,-0.45,-0.91,0.04,0.98,-0.1,3.39,-0.96,0.92,1.42
106.413,-0.45,-0.91,0.04,1.26,0.06,3.64,-0.96,0.92,1.42
106.416,-0.36,-0.81,0.04,1.26,0.06,3.64,-0.96,0.92,1.42
106.433,-0.36,-0.81,0.04,1.51,0.3,3.73,-0.96,0.92,1.42
106.453,-0.36,-0.81,0.04,1.85,0.26,4.16,-0.96,0.92,1.42
106.461,-0.36,-0.81,0.04,1.85,0.26,4.16,-0.75,0.95,1.45
106.473,-0.36,-0.81,0.04,2.22,0.35,4.24,-0.75,0.95,1.45
106.48,-0.28,-0.75,0.09,2.22,0.35,4.24,-0.75,0.95,1.45
106.493,-0.28,-0.75,0.09,2.78,0.33,4.47,-0.75,0.95,1.45
106.514,-0.28,-0.75,0.09,3.14,0.53,4.37,-0.75,0.95,1.45
106.53,-0.28,-0.75,0.09,3.14,0.53,4.37,-0.32,0.5,0.99
106.537,-0.28,-0.75,0.09,3.5,0.41,4.46,-0.32,0.5,0.99
106.546,-0.18,-0.73,0.08,3.5,0.41,4.46,-0.32,0.5,0.99
106.553,-0.18,-0.73,0.08,3.68,0.49,4.03,-0.32,0.5,0.99
106.573,-0.18,-0.73,0.08,4.01,-0.14,3.76,-0.32,0.5,0.99
106.593,-0.18,-0.73,0.08,4.02,-0.86,3.21,-0.32,0.5,0.99
106.594,-0.18,-0.73,0.08,4.02,-0.86,3.21,0.15,0.07,0.09
106.611,-0.13,-1.02,-0.02,4.02,-0.86,3.21,0.15,0.07,0.09
106.614,-0.13,-1.02,-0.02,4.02,-2.2,3.06,0.15,0.07,0.09
106.635,-0.13,-1.02,-0.02,3.57,-2.53,2.85,0.15,0.07,0.09
106.653,-0.13,-1.02,-0.02,3.29,-2.77,2.73,0.15,0.07,0.09
106.656,-0.13,-1.02,-0.02,3.29,-2.77,2.73,0.42,-0.61,-1.16
106.673,-0.13,-1.02,-0.02,2.65,-3.43,2.36,0.42,-0.61,-1.16
106.676,-0.2,-1.24,-0.03,2.65,-3.43,2.36,0.42,-0.61,-1.16
106.693,-0.2,-1.24,-0.03,2.3,-4.46,1.97,0.42,-0.61,-1.16
106.713,-0.2,-1.24,-0.03,1.36,-4.87,1.43,0.42,-0.61,-1.16
106.73,-0.2,-1.24,-0.03,1.36,-4.87,1.43,0.96,-0.92,-2.59
106.737,-0.2,-1.24,-0.03,0.13,-4.58,0.97,0.96,-0.92,-2.59
106.741,-0.43,-1.36,-0.11,0.13,-4.58,0.97,0.96,-0.92,-2.59
106.753,-0.43,-1.36,-0.11,-1.69,-3.45,0.45,0.96,-0.92,-2.59
106.773,-0.43,-1.36,-0.11,-3.16,-2.08,-0.53,0.96,-0.92,-2.59
106.786,-0.43,-1.36,-0.11,-3.16,-2.08,-0.53,2.16,-0.54,-2.39
106.793,-0.43,-1.36,-0.11,-3.97,-1.21,-2.04,2.16,-0.54,-2.39
106.807,-0.66,-1.06,-0.44,-3.97,-1.21,-2.04,2.16,-0.54,-2.39
106.813,-0.66,-1.06,-0.44,-4.23,-0.62,-4.15,2.16,-0.54,-2.39
106.833,-0.66,-1.06,-0.44,-4.43,-0.49,-6.02,2.16,-0.54,-2.39
106.853,-0.66,-1.06,-0.44,-4.6,0.11,-7.46,2.16,-0.54,-2.39
106.855,-0.66,-1.06,-0.44,-4.6,0.11,-7.46,1.68,0.5,-0.8
106.871,-0.64,-0.93,-0.73,-4.6,0.11,-7.46,1.68,0.5,-0.8
106.874,-0.64,-0.93,-0.73,-4.24,0.67,-7.08,1.68,0.5,-0.8
106.893,-0.64,-0.93,-0.73,-4.3,0.94,-6.47,1.68,0.5,-0.8
106.913,-0.64,-0.93,-0.73,-4.33,1.52,-5.1,1.68,0.5,-0.8
106.927,-0.64,-0.93,-0.73,-4.33,1.52,-5.1,-0.7,-0.61,0.2
106.934,-0.64,-0.93,-0.73,-3.94,1.95,-3.49,-0.7,-0.61,0.2
106.936,-0.62,-0.78,-0.36,-3.94,1.95,-3.49,-0.7,-0.61,0.2
106.953,-0.62,-0.78,-0.36,-2.74,2.24,-2.21,-0.7,-0.61,0.2
106.973,-0.62,-0.78,-0.36,-1.58,2.61,-1.57,-0.7,-0.61,0.2
106.981,-0.62,-0.78,-0.36,-1.58,2.61,-1.57,-0.82,-1.33,1.01
106.993,-0.62,-0.78,-0.36,-0.46,2.8,-1.16,-0.82,-1.33,1.01
107.008,-0.34,-0.67,-0.2,-0.46,2.8,-1.16,-0.82,-1.33,1.01
107.013,-0.34,-0.67,-0.2,0.25,2.63,-0.84,-0.82,-1.33,1.01
107.033,-0.34,-0.67,-0.2,0.75,2.52,-0.45,-0.82,-1.33,1.01
107.046,-0.34,-0.67,-0.2,0.75,2.52,-0.45,-0.44,-0.86,0.84
107.053,-0.34,-0.67,-0.2,1.12,2.64,-0.2,-0.44,-0.86,0.84
107.068,-0.26,-0.65,-0.12,1.12,2.64,-0.2,-0.44,-0.86,0.84
107.073,-0.26,-0.65,-0.12,1.49,2.74,-0.01,-0.44,-0.86,0.84
107.093,-0.26,-0.65,-0.12,1.68,2.59,0.18,-0.44,-0.86,0.84
107.113,-0.26,-0.65,-0.12,1.71,2.45,0.4,-0.44,-0.86,0.84
107.115,-0.26,-0.65,-0.12,1.71,2.45,0.4,-0.19,-0.79,0.39
107.131,-0.25,-0.67,-0.06,1.71,2.45,0.4,-0.19,-0.79,0.39
107.134,-0.25,-0.67,-0.06,1.81,2.41,0.51,-0.19,-0.79,0.39
107.153,-0.25,-0.67,-0.06,1.81,2.63,0.56,-0.19,-0.79,0.39
107.173,-0.25,-0.67,-0.06,1.83,2.95,0.45,-0.19,-0.79,0.39
107.176,-0.25,-0.67,-0.06,1.83,2.95,0.45,0.22,-0.74,0.02
107.193,-0.25,-0.67,-0.06,1.91,2.74,0.25,0.22,-0.74,0.02
107.195,-0.23,-0.65,-0.07,1.91,2.74,0.25,0.22,-0.74,0.02
107.213,-0.23,-0.65,-0.07,2.07,2.28,-0.16,0.22,-0.74,0.02
107.234,-0.23,-0.65,-0.07,1.97,1.43,-0.66,0.22,-0.74,0.02
107.241,-0.23,-0.65,-0.07,1.97,1.43,-0.66,0.8,-0.29,-0.53
107.253,-0.23,-0.65,-0.07,1.98,0.05,-1.29,0.8,-0.29,-0.53
107.261,-0.21,-1.02,-0.21,1.98,0.05,-1.29,0.8,-0.29,-0.53
107.273,-0.21,-1.02,-0.21,1.66,-1.84,-2.01,0.8,-0.29,-0.53
107.293,-0.21,-1.02,-0.21,0.88,-3.64,-2.67,0.8,-0.29,-0.53
107.307,-0.21,-1.02,-0.21,0.88,-3.64,-2.67,0.72,-0.09,-1.67
107.313,-0.21,-1.02,-0.21,-0.88,-3.5,-2.85,0.72,-0.09,-1.67
107.332,-0.55,-1.31,-0.29,-0.88,-3.5,-2.85,0.72,-0.09,-1.67
107.333,-0.55,-1.31,-0.29,-2.67,-3.52,-2.6,0.72,-0.09,-1.67
107.353,-0.55,-1.31,-0.29,-3.53,-4.31,-1.91,0.72,-0.09,-1.67
107.373,-0.55,-1.31,-0.29,-3.45,-4.87,-1.38,0.72,-0.09,-1.67
107.375,-0.55,-1.31,-0.29,-3.45,-4.87,-1.38,0.41,-0.96,-1.4
107.391,-0.54,-1.48,-0.22,-3.45,-4.87,-1.38,0.41,-0.96,-1.4
107.394,-0.54,-1.48,-0.22,-3.02,-4.8,-2.19,0.41,-0.96,-1.4
107.413,-0.54,-1.48,-0.22,-3.22,-4.25,-4.06,0.41,-0.96,-1.4
107.433,-0.54,-1.48,-0.22,-4.11,-3.38,-5.5,0.41,-0.96,-1.4
107.436,-0.54,-1.48,-0.22,-4.11,-3.38,-5.5,0.98,1.39,-1.08
107.453,-0.54,-1.48,-0.22,-5.79,-1.81,-6.32,0.98,1.39,-1.08
107.456,-0.81,-1.15,-0.61,-5.79,-1.81,-6.32,0.98,1.39,-1.08
107.473,-0.81,-1.15,-0.61,-6.72,-0.72,-5.76,0.98,1.39,-1.08
107.493,-0.81,-1.15,-0.61,-7.03,-0.4,-4.42,0.98,1.39,-1.08
107.507,-0.81,-1.15,-0.61,-7.03,-0.4,-4.42,-1.07,1.11,0.78
107.513,-0.81,-1.15,-0.61,-5.74,-1.23,-2.76,-1.07,1.11,0.78
107.53,-0.75,-1.15,-0.27,-5.74,-1.23,-2.76,-1.07,1.11,0.78
107.537,-0.75,-1.15,-0.27,-4.12,-1.93,-1.65,-1.07,1.11,0.78
107.553,-0.75,-1.15,-0.27,-2.68,-1.8,-0.67,-1.07,1.11,0.78
107.567,-0.75,-1.15,-0.27,-2.68,-1.8,-0.67,-1.5,0.82,1.66
107.573,-0.75,-1.15,-0.27,-1.86,-1.29,0.11,-1.5,0.82,1.66
107.586,-0.48,-1.05,-0.09,-1.86,-1.29,0.11,-1.5,0.82,1.66
107.593,-0.48,-1.05,-0.09,-1.17,-0.89,0.75,-1.5,0.82,1.66
107.613,-0.48,-1.05,-0.09,-0.64,-0.69,1.3,-1.5,0.82,1.66
107.633,-0.48,-1.05,-0.09,-0.05,-0.54,1.76,-1.5,0.82,1.66
107.634,-0.48,-1.05,-0.09,-0.05,-0.54,1.76,-1.42,1.22,1.8
107.651,-0.38,-0.93,-0.01,-0.05,-0.54,1.76,-1.42,1.22,1.8
107.653,-0.38,-0.93,-0.01,0.43,-0.35,2.3,-1.42,1.22,1.8
107.673,-0.38,-0.93,-0.01,0.83,-0.13,2.6,-1.42,1.22,1.8
107.693,-0.38,-0.93,-0.01,1.18,-0.0,3.05,-1.42,1.22,1.8
107.696,-0.38,-0.93,-0.01,1.18,-0.0,3.05,-1.25,1.12,1.56
107.713,-0.38,-0.93,-0.01,1.51,0.17,3.22,-1.25,1.12,1.56
107.725,-0.32,-0.82,0.04,1.51,0.17,3.22,-1.25,1.12,1.56
107.733,-0.32,-0.82,0.04,1.72,0.21,3.5,-1.25,1.12,1.56
107.753,-0.32,-0.82,0.04,1.85,0.23,3.56,-1.25,1.12,1.56
107.761,-0.32,-0.82,0.04,1.85,0.23,3.56,-1.03,1.0,1.21
107.773,-0.32,-0.82,0.04,2.0,0.03,3.88,-1.03,1.0,1.21
107.781,-0.3,-0.81,0.06,2.0,0.03,3.88,-1.03,1.0,1.21
107.793,-0.3,-0.81,0.06,2.05,0.07,3.98,-1.03,1.0,1.21
107.813,-0.3,-0.81,0.06,2.19,0.04,4.24,-1.03,1.0,1.21
107.831,-0.3,-0.81,0.06,2.19,0.04,4.24,-0.75,0.74,0.91
107.838,-0.3,-0.81,0.06,2.16,0.28,4.19,-0.75,0.74,0.91
107.846,-0.3,-0.77,0.06,2.16,0.28,4.19,-0.75,0.74,0.91
107.853,-0.3,-0.77,0.06,2.16,0.16,4.32,-0.75,0.74,0.91
107.873,-0.3,-0.77,0.06,2.16,0.05,4.11,-0.75,0.74,0.91
107.893,-0.3,-0.77,0.06,2.6,-0.49,4.19,-0.75,0.74,0.91
107.894,-0.3,-0.77,0.06,2.6,-0.49,4.19,-0.49,0.04,0.66
107.911,-0.22,-0.87,0.06,2.6,-0.49,4.19,-0.49,0.04,0.66
107.914,-0.22,-0.87,0.06,2.96,-0.74,4.04,-0.49,0.04,0.66
